"Date","Price","Open","High","Low","Vol.","Change %"
"12/22/1993","17,445.74","17,445.74","17,445.74","17,445.74","","0.75%"
"12/21/1993","17,315.43","17,315.43","17,315.43","17,315.43","","-0.51%"
"12/20/1993","17,404.24","17,404.24","17,404.24","17,404.24","","-3.59%"
"12/17/1993","18,051.91","18,051.91","18,051.91","18,051.91","","1.48%"
"12/16/1993","17,789.28","17,789.28","17,789.28","17,789.28","","1.72%"
"12/15/1993","17,489.15","17,489.15","17,489.15","17,489.15","","1.04%"
"12/14/1993","17,308.73","17,308.73","17,308.73","17,308.73","","-0.11%"
"12/13/1993","17,327.33","17,327.33","17,327.33","17,327.33","","0.41%"
"12/10/1993","17,257.43","17,257.43","17,257.43","17,257.43","","1.15%"
"12/09/1993","17,061.91","17,061.91","17,061.91","17,061.91","","3.36%"
"12/08/1993","16,507.95","16,507.95","16,507.95","16,507.95","","-2.34%"
"12/07/1993","16,903.49","16,903.49","16,903.49","16,903.49","","0.37%"
"12/06/1993","16,840.38","16,840.38","16,840.38","16,840.38","","-3.55%"
"12/03/1993","17,459.35","17,459.35","17,459.35","17,459.35","","0.00%"
"12/02/1993","17,458.75","17,458.75","17,458.75","17,458.75","","1.95%"
"12/01/1993","17,125.31","17,125.31","17,125.31","17,125.31","","4.38%"
"11/30/1993","16,406.54","16,406.54","16,406.54","16,406.54","","2.04%"
"11/29/1993","16,078.71","16,078.71","16,078.71","16,078.71","","-3.87%"
"11/26/1993","16,726.37","16,726.37","16,726.37","16,726.37","","-2.88%"
"11/25/1993","17,222.92","17,222.92","17,222.92","17,222.92","","0.91%"
"11/24/1993","17,067.11","17,067.11","17,067.11","17,067.11","","-1.83%"
"11/22/1993","17,384.84","17,384.84","17,384.84","17,384.84","","-3.10%"
"11/19/1993","17,941.19","17,941.19","17,941.19","17,941.19","","-1.24%"
"11/18/1993","18,166.32","18,166.32","18,166.32","18,166.32","","0.32%"
"11/17/1993","18,108.71","18,108.71","18,108.71","18,108.71","","-0.75%"
"11/16/1993","18,246.12","18,246.12","18,246.12","18,246.12","","0.95%"
"11/15/1993","18,074.61","18,074.61","18,074.61","18,074.61","","-2.27%"
"11/12/1993","18,493.55","18,493.55","18,493.55","18,493.55","","1.85%"
"11/11/1993","18,158.52","18,158.52","18,158.52","18,158.52","","0.20%"
"11/10/1993","18,121.71","18,121.71","18,121.71","18,121.71","","-0.02%"
"11/09/1993","18,125.71","18,125.71","18,125.71","18,125.71","","-2.68%"
"11/08/1993","18,625.16","18,625.16","18,625.16","18,625.16","","0.19%"
"11/05/1993","18,590.46","18,590.46","18,590.46","18,590.46","","-1.90%"
"11/04/1993","18,949.79","18,949.79","18,949.79","18,949.79","","-2.23%"
"11/02/1993","19,381.24","19,381.24","19,381.24","19,381.24","","-0.29%"
"11/01/1993","19,438.24","19,438.24","19,438.24","19,438.24","","-1.34%"
"10/29/1993","19,702.97","19,702.97","19,702.97","19,702.97","","1.15%"
"10/28/1993","19,479.45","19,479.45","19,479.45","19,479.45","","-1.81%"
"10/27/1993","19,838.78","19,838.78","19,838.78","19,838.78","","-0.92%"
"10/26/1993","20,023.60","20,023.60","20,023.60","20,023.60","","-1.41%"
"10/25/1993","20,309.33","20,309.33","20,309.33","20,309.33","","0.22%"
"10/22/1993","20,264.83","20,264.83","20,264.83","20,264.83","","0.42%"
"10/21/1993","20,179.42","20,179.42","20,179.42","20,179.42","","0.03%"
"10/20/1993","20,173.42","20,173.42","20,173.42","20,173.42","","0.52%"
"10/19/1993","20,069.91","20,069.91","20,069.91","20,069.91","","-0.01%"
"10/18/1993","20,072.21","20,072.21","20,072.21","20,072.21","","-0.51%"
"10/15/1993","20,174.42","20,174.42","20,174.42","20,174.42","","0.46%"
"10/14/1993","20,082.81","20,082.81","20,082.81","20,082.81","","0.22%"
"10/13/1993","20,038.40","20,038.40","20,038.40","20,038.40","","-0.49%"
"10/12/1993","20,137.31","20,137.31","20,137.31","20,137.31","","-1.18%"
"10/08/1993","20,378.64","20,378.64","20,378.64","20,378.64","","0.56%"
"10/07/1993","20,265.63","20,265.63","20,265.63","20,265.63","","-1.14%"
"10/06/1993","20,500.25","20,500.25","20,500.25","20,500.25","","0.88%"
"10/05/1993","20,321.93","20,321.93","20,321.93","20,321.93","","0.28%"
"10/04/1993","20,264.43","20,264.43","20,264.43","20,264.43","","-0.09%"
"10/01/1993","20,283.13","20,283.13","20,283.13","20,283.13","","0.88%"
"09/30/1993","20,105.71","20,105.71","20,105.71","20,105.71","","0.14%"
"09/29/1993","20,077.41","20,077.41","20,077.41","20,077.41","","-0.47%"
"09/28/1993","20,172.72","20,172.72","20,172.72","20,172.72","","0.39%"
"09/27/1993","20,094.11","20,094.11","20,094.11","20,094.11","","-1.05%"
"09/24/1993","20,307.53","20,307.53","20,307.53","20,307.53","","0.66%"
"09/22/1993","20,174.62","20,174.62","20,174.62","20,174.62","","-1.43%"
"09/21/1993","20,466.65","20,466.65","20,466.65","20,466.65","","0.99%"
"09/20/1993","20,266.03","20,266.03","20,266.03","20,266.03","","-0.61%"
"09/17/1993","20,391.04","20,391.04","20,391.04","20,391.04","","-0.54%"
"09/16/1993","20,502.15","20,502.15","20,502.15","20,502.15","","-2.13%"
"09/14/1993","20,947.79","20,947.79","20,947.79","20,947.79","","-0.95%"
"09/13/1993","21,148.11","21,148.11","21,148.11","21,148.11","","1.59%"
"09/10/1993","20,817.98","20,817.98","20,817.98","20,817.98","","-0.04%"
"09/09/1993","20,825.58","20,825.58","20,825.58","20,825.58","","-0.44%"
"09/08/1993","20,918.19","20,918.19","20,918.19","20,918.19","","-0.21%"
"09/07/1993","20,962.10","20,962.10","20,962.10","20,962.10","","-0.47%"
"09/06/1993","21,060.81","21,060.81","21,060.81","21,060.81","","-0.26%"
"09/03/1993","21,116.21","21,116.21","21,116.21","21,116.21","","0.63%"
"09/02/1993","20,983.20","20,983.20","20,983.20","20,983.20","","0.14%"
"09/01/1993","20,953.30","20,953.30","20,953.30","20,953.30","","-0.35%"
"08/31/1993","21,026.60","21,026.60","21,026.60","21,026.60","","0.54%"
"08/30/1993","20,912.69","20,912.69","20,912.69","20,912.69","","0.58%"
"08/27/1993","20,791.68","20,791.68","20,791.68","20,791.68","","0.97%"
"08/26/1993","20,591.76","20,591.76","20,591.76","20,591.76","","0.34%"
"08/25/1993","20,521.45","20,521.45","20,521.45","20,521.45","","0.44%"
"08/24/1993","20,431.84","20,431.84","20,431.84","20,431.84","","0.09%"
"08/23/1993","20,414.14","20,414.14","20,414.14","20,414.14","","-0.94%"
"08/20/1993","20,607.26","20,607.26","20,607.26","20,607.26","","-0.39%"
"08/19/1993","20,687.47","20,687.47","20,687.47","20,687.47","","-0.41%"
"08/18/1993","20,773.18","20,773.18","20,773.18","20,773.18","","-0.33%"
"08/17/1993","20,841.98","20,841.98","20,841.98","20,841.98","","-0.28%"
"08/16/1993","20,901.49","20,901.49","20,901.49","20,901.49","","0.75%"
"08/13/1993","20,745.17","20,745.17","20,745.17","20,745.17","","-0.10%"
"08/12/1993","20,765.28","20,765.28","20,765.28","20,765.28","","0.16%"
"08/11/1993","20,732.57","20,732.57","20,732.57","20,732.57","","1.17%"
"08/10/1993","20,493.75","20,493.75","20,493.75","20,493.75","","0.00%"
"08/09/1993","20,493.05","20,493.05","20,493.05","20,493.05","","0.66%"
"08/06/1993","20,357.94","20,357.94","20,357.94","20,357.94","","-0.33%"
"08/05/1993","20,425.64","20,425.64","20,425.64","20,425.64","","-0.35%"
"08/04/1993","20,497.55","20,497.55","20,497.55","20,497.55","","0.69%"
"08/03/1993","20,357.64","20,357.64","20,357.64","20,357.64","","0.07%"
"08/02/1993","20,343.53","20,343.53","20,343.53","20,343.53","","-0.18%"
"07/30/1993","20,380.14","20,380.14","20,380.14","20,380.14","","-0.37%"
"07/29/1993","20,456.85","20,456.85","20,456.85","20,456.85","","3.16%"
"07/28/1993","19,829.58","19,829.58","19,829.58","19,829.58","","-0.31%"
"07/27/1993","19,891.39","19,891.39","19,891.39","19,891.39","","0.35%"
"07/26/1993","19,822.08","19,822.08","19,822.08","19,822.08","","0.44%"
"07/23/1993","19,734.57","19,734.57","19,734.57","19,734.57","","-1.90%"
"07/22/1993","20,115.81","20,115.81","20,115.81","20,115.81","","0.17%"
"07/21/1993","20,080.91","20,080.91","20,080.91","20,080.91","","0.21%"
"07/20/1993","20,038.00","20,038.00","20,038.00","20,038.00","","-0.56%"
"07/19/1993","20,150.92","20,150.92","20,150.92","20,150.92","","-0.89%"
"07/16/1993","20,331.53","20,331.53","20,331.53","20,331.53","","0.86%"
"07/15/1993","20,158.02","20,158.02","20,158.02","20,158.02","","0.09%"
"07/14/1993","20,139.11","20,139.11","20,139.11","20,139.11","","-0.20%"
"07/13/1993","20,180.42","20,180.42","20,180.42","20,180.42","","1.00%"
"07/12/1993","19,980.00","19,980.00","19,980.00","19,980.00","","0.52%"
"07/09/1993","19,877.39","19,877.39","19,877.39","19,877.39","","0.96%"
"07/08/1993","19,688.67","19,688.67","19,688.67","19,688.67","","-0.16%"
"07/07/1993","19,720.67","19,720.67","19,720.67","19,720.67","","-0.55%"
"07/06/1993","19,829.78","19,829.78","19,829.78","19,829.78","","1.05%"
"07/05/1993","19,623.06","19,623.06","19,623.06","19,623.06","","0.01%"
"07/02/1993","19,621.46","19,621.46","19,621.46","19,621.46","","-1.52%"
"07/01/1993","19,924.61","19,924.61","19,924.61","19,924.61","","1.71%"
"06/30/1993","19,590.00","19,590.00","19,590.00","19,590.00","","0.24%"
"06/29/1993","19,543.42","19,543.42","19,543.42","19,543.42","","-1.73%"
"06/28/1993","19,886.76","19,886.76","19,886.76","19,886.76","","1.16%"
"06/25/1993","19,659.57","19,659.57","19,659.57","19,659.57","","-0.13%"
"06/24/1993","19,685.07","19,685.07","19,685.07","19,685.07","","0.99%"
"06/23/1993","19,492.52","19,492.52","19,492.52","19,492.52","","-0.23%"
"06/22/1993","19,538.30","19,538.30","19,538.30","19,538.30","","1.70%"
"06/21/1993","19,212.43","19,212.43","19,212.43","19,212.43","","-2.99%"
"06/18/1993","19,804.54","19,804.54","19,804.54","19,804.54","","-0.61%"
"06/17/1993","19,925.51","19,925.51","19,925.51","19,925.51","","0.12%"
"06/16/1993","19,902.42","19,902.42","19,902.42","19,902.42","","-0.72%"
"06/15/1993","20,045.88","20,045.88","20,045.88","20,045.88","","-1.72%"
"06/14/1993","20,397.35","20,397.35","20,397.35","20,397.35","","-0.51%"
"06/11/1993","20,500.95","20,500.95","20,500.95","20,500.95","","0.04%"
"06/10/1993","20,493.32","20,493.32","20,493.32","20,493.32","","-0.40%"
"06/08/1993","20,575.24","20,575.24","20,575.24","20,575.24","","-1.29%"
"06/07/1993","20,844.19","20,844.19","20,844.19","20,844.19","","-0.18%"
"06/04/1993","20,882.24","20,882.24","20,882.24","20,882.24","","-0.92%"
"06/03/1993","21,076.00","21,076.00","21,076.00","21,076.00","","1.86%"
"06/02/1993","20,691.70","20,691.70","20,691.70","20,691.70","","0.49%"
"06/01/1993","20,591.41","20,591.41","20,591.41","20,591.41","","0.19%"
"05/31/1993","20,552.35","20,552.35","20,552.35","20,552.35","","-1.40%"
"05/28/1993","20,843.69","20,843.69","20,843.69","20,843.69","","-0.04%"
"05/27/1993","20,852.63","20,852.63","20,852.63","20,852.63","","-0.21%"
"05/26/1993","20,895.99","20,895.99","20,895.99","20,895.99","","1.28%"
"05/25/1993","20,631.76","20,631.76","20,631.76","20,631.76","","0.76%"
"05/24/1993","20,476.16","20,476.16","20,476.16","20,476.16","","-0.40%"
"05/21/1993","20,557.47","20,557.47","20,557.47","20,557.47","","1.12%"
"05/20/1993","20,330.40","20,330.40","20,330.40","20,330.40","","-0.25%"
"05/19/1993","20,380.79","20,380.79","20,380.79","20,380.79","","0.75%"
"05/18/1993","20,229.39","20,229.39","20,229.39","20,229.39","","-1.63%"
"05/17/1993","20,565.51","20,565.51","20,565.51","20,565.51","","0.45%"
"05/14/1993","20,474.15","20,474.15","20,474.15","20,474.15","","-0.29%"
"05/13/1993","20,532.78","20,532.78","20,532.78","20,532.78","","-0.40%"
"05/12/1993","20,615.20","20,615.20","20,615.20","20,615.20","","-1.55%"
"05/11/1993","20,940.37","20,940.37","20,940.37","20,940.37","","-0.54%"
"05/10/1993","21,054.71","21,054.71","21,054.71","21,054.71","","1.17%"
"05/07/1993","20,811.36","20,811.36","20,811.36","20,811.36","","0.92%"
"05/06/1993","20,622.03","20,622.03","20,622.03","20,622.03","","-1.42%"
"04/30/1993","20,919.18","20,919.18","20,919.18","20,919.18","","2.27%"
"04/28/1993","20,454.57","20,454.57","20,454.57","20,454.57","","1.23%"
"04/27/1993","20,206.71","20,206.71","20,206.71","20,206.71","","2.97%"
"04/26/1993","19,623.63","19,623.63","19,623.63","19,623.63","","-0.41%"
"04/23/1993","19,704.15","19,704.15","19,704.15","19,704.15","","0.58%"
"04/22/1993","19,591.31","19,591.31","19,591.31","19,591.31","","-0.92%"
"04/21/1993","19,773.01","19,773.01","19,773.01","19,773.01","","-0.28%"
"04/20/1993","19,828.43","19,828.43","19,828.43","19,828.43","","-1.41%"
"04/19/1993","20,112.34","20,112.34","20,112.34","20,112.34","","-0.91%"
"04/16/1993","20,297.86","20,297.86","20,297.86","20,297.86","","-1.83%"
"04/15/1993","20,675.84","20,675.84","20,675.84","20,675.84","","0.69%"
"04/14/1993","20,533.38","20,533.38","20,533.38","20,533.38","","-1.00%"
"04/13/1993","20,740.29","20,740.29","20,740.29","20,740.29","","4.32%"
"04/12/1993","19,882.14","19,882.14","19,882.14","19,882.14","","-0.05%"
"04/09/1993","19,892.18","19,892.18","19,892.18","19,892.18","","-0.38%"
"04/08/1993","19,967.27","19,967.27","19,967.27","19,967.27","","0.70%"
"04/07/1993","19,829.23","19,829.23","19,829.23","19,829.23","","1.76%"
"04/06/1993","19,486.80","19,486.80","19,486.80","19,486.80","","-1.38%"
"04/05/1993","19,759.46","19,759.46","19,759.46","19,759.46","","1.61%"
"04/02/1993","19,446.94","19,446.94","19,446.94","19,446.94","","1.82%"
"04/01/1993","19,099.09","19,099.09","19,099.09","19,099.09","","2.73%"
"03/31/1993","18,591.45","18,591.45","18,591.45","18,591.45","","-1.96%"
"03/30/1993","18,963.16","18,963.16","18,963.16","18,963.16","","-0.45%"
"03/29/1993","19,048.38","19,048.38","19,048.38","19,048.38","","1.38%"
"03/26/1993","18,788.70","18,788.70","18,788.70","18,788.70","","0.13%"
"03/25/1993","18,764.92","18,764.92","18,764.92","18,764.92","","1.70%"
"03/24/1993","18,450.69","18,450.69","18,450.69","18,450.69","","-0.22%"
"03/23/1993","18,491.62","18,491.62","18,491.62","18,491.62","","-1.56%"
"03/22/1993","18,784.39","18,784.39","18,784.39","18,784.39","","1.33%"
"03/19/1993","18,537.17","18,537.17","18,537.17","18,537.17","","-1.02%"
"03/18/1993","18,727.90","18,727.90","18,727.90","18,727.90","","3.05%"
"03/17/1993","18,173.37","18,173.37","18,173.37","18,173.37","","1.14%"
"03/16/1993","17,968.30","17,968.30","17,968.30","17,968.30","","-0.65%"
"03/15/1993","18,086.18","18,086.18","18,086.18","18,086.18","","0.27%"
"03/12/1993","18,037.52","18,037.52","18,037.52","18,037.52","","0.74%"
"03/11/1993","17,904.79","17,904.79","17,904.79","17,904.79","","0.26%"
"03/10/1993","17,858.63","17,858.63","17,858.63","17,858.63","","0.06%"
"03/09/1993","17,848.30","17,848.30","17,848.30","17,848.30","","0.91%"
"03/08/1993","17,686.47","17,686.47","17,686.47","17,686.47","","5.17%"
"03/05/1993","16,817.70","16,817.70","16,817.70","16,817.70","","0.35%"
"03/04/1993","16,759.61","16,759.61","16,759.61","16,759.61","","-0.56%"
"03/03/1993","16,853.92","16,853.92","16,853.92","16,853.92","","-0.06%"
"03/02/1993","16,864.25","16,864.25","16,864.25","16,864.25","","-0.09%"
"03/01/1993","16,879.60","16,879.60","16,879.60","16,879.60","","-0.44%"
"02/26/1993","16,953.35","16,953.35","16,953.35","16,953.35","","0.27%"
"02/25/1993","16,907.39","16,907.39","16,907.39","16,907.39","","0.65%"
"02/24/1993","16,798.94","16,798.94","16,798.94","16,798.94","","-0.38%"
"02/23/1993","16,863.15","16,863.15","16,863.15","16,863.15","","0.25%"
"02/22/1993","16,820.61","16,820.61","16,820.61","16,820.61","","-1.11%"
"02/19/1993","17,010.03","17,010.03","17,010.03","17,010.03","","0.16%"
"02/18/1993","16,982.14","16,982.14","16,982.14","16,982.14","","-0.16%"
"02/17/1993","17,009.63","17,009.63","17,009.63","17,009.63","","0.55%"
"02/16/1993","16,916.32","16,916.32","16,916.32","16,916.32","","-1.18%"
"02/15/1993","17,117.99","17,117.99","17,117.99","17,117.99","","1.58%"
"02/12/1993","16,851.51","16,851.51","16,851.51","16,851.51","","-1.39%"
"02/10/1993","17,089.90","17,089.90","17,089.90","17,089.90","","0.40%"
"02/09/1993","17,022.27","17,022.27","17,022.27","17,022.27","","-1.50%"
"02/08/1993","17,281.73","17,281.73","17,281.73","17,281.73","","-0.30%"
"02/05/1993","17,332.90","17,332.90","17,332.90","17,332.90","","0.83%"
"02/04/1993","17,190.63","17,190.63","17,190.63","17,190.63","","-0.18%"
"02/03/1993","17,222.03","17,222.03","17,222.03","17,222.03","","0.21%"
"02/02/1993","17,186.31","17,186.31","17,186.31","17,186.31","","0.31%"
"02/01/1993","17,133.64","17,133.64","17,133.64","17,133.64","","0.65%"
"01/29/1993","17,023.78","17,023.78","17,023.78","17,023.78","","-0.23%"
"01/28/1993","17,063.41","17,063.41","17,063.41","17,063.41","","3.35%"
"01/27/1993","16,509.68","16,509.68","16,509.68","16,509.68","","0.10%"
"01/26/1993","16,492.63","16,492.63","16,492.63","16,492.63","","1.26%"
"01/25/1993","16,287.45","16,287.45","16,287.45","16,287.45","","-0.30%"
"01/22/1993","16,336.81","16,336.81","16,336.81","16,336.81","","-1.22%"
"01/21/1993","16,538.68","16,538.68","16,538.68","16,538.68","","0.17%"
"01/20/1993","16,510.18","16,510.18","16,510.18","16,510.18","","-1.72%"
"01/19/1993","16,798.64","16,798.64","16,798.64","16,798.64","","1.09%"
"01/18/1993","16,617.24","16,617.24","16,617.24","16,617.24","","0.62%"
"01/14/1993","16,515.60","16,515.60","16,515.60","16,515.60","","-0.01%"
"01/13/1993","16,517.91","16,517.91","16,517.91","16,517.91","","-0.98%"
"01/12/1993","16,681.05","16,681.05","16,681.05","16,681.05","","0.55%"
"01/11/1993","16,589.55","16,589.55","16,589.55","16,589.55","","-0.27%"
"01/08/1993","16,634.69","16,634.69","16,634.69","16,634.69","","-0.87%"
"01/07/1993","16,780.98","16,780.98","16,780.98","16,780.98","","-0.01%"
"01/06/1993","16,782.88","16,782.88","16,782.88","16,782.88","","-0.35%"
"01/05/1993","16,842.58","16,842.58","16,842.58","16,842.58","","-0.89%"
"01/04/1993","16,994.08","16,994.08","16,994.08","16,994.08","","0.41%"
"12/30/1992","16,924.95","16,924.95","16,924.95","16,924.95","","-2.09%"
"12/29/1992","17,285.64","17,285.64","17,285.64","17,285.64","","0.56%"
"12/28/1992","17,188.62","17,188.62","17,188.62","17,188.62","","-2.61%"
"12/24/1992","17,648.85","17,648.85","17,648.85","17,648.85","","-0.24%"
"12/22/1992","17,690.67","17,690.67","17,690.67","17,690.67","","0.26%"
"12/21/1992","17,645.44","17,645.44","17,645.44","17,645.44","","-0.20%"
"12/18/1992","17,680.74","17,680.74","17,680.74","17,680.74","","1.39%"
"12/17/1992","17,437.91","17,437.91","17,437.91","17,437.91","","0.98%"
"12/16/1992","17,268.71","17,268.71","17,268.71","17,268.71","","-1.21%"
"12/15/1992","17,480.74","17,480.74","17,480.74","17,480.74","","1.10%"
"12/14/1992","17,289.97","17,289.97","17,289.97","17,289.97","","-0.87%"
"12/11/1992","17,441.02","17,441.02","17,441.02","17,441.02","","-0.34%"
"12/10/1992","17,501.30","17,501.30","17,501.30","17,501.30","","0.55%"
"12/09/1992","17,406.22","17,406.22","17,406.22","17,406.22","","0.72%"
"12/08/1992","17,281.85","17,281.85","17,281.85","17,281.85","","0.43%"
"12/07/1992","17,207.12","17,207.12","17,207.12","17,207.12","","-0.51%"
"12/04/1992","17,295.69","17,295.69","17,295.69","17,295.69","","0.21%"
"12/03/1992","17,260.08","17,260.08","17,260.08","17,260.08","","-0.77%"
"12/02/1992","17,393.68","17,393.68","17,393.68","17,393.68","","0.47%"
"12/01/1992","17,313.04","17,313.04","17,313.04","17,313.04","","-2.10%"
"11/30/1992","17,683.65","17,683.65","17,683.65","17,683.65","","1.22%"
"11/27/1992","17,470.61","17,470.61","17,470.61","17,470.61","","-0.05%"
"11/26/1992","17,479.04","17,479.04","17,479.04","17,479.04","","1.02%"
"11/25/1992","17,302.01","17,302.01","17,302.01","17,302.01","","1.20%"
"11/24/1992","17,096.09","17,096.09","17,096.09","17,096.09","","0.37%"
"11/20/1992","17,033.60","17,033.60","17,033.60","17,033.60","","0.96%"
"11/19/1992","16,871.31","16,871.31","16,871.31","16,871.31","","0.55%"
